Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_11_918.jpg;15;0;0;1.279571;125.7718;108.9851;359.8547;65.39268;0.8656016
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_11_985.jpg;15;0;0;1.270737;125.796;109.0567;359.8464;66.65047;0.9159115
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_052.jpg;15;0;0;1.26481;125.819;109.1288;359.8631;67.89429;0.946358
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_122.jpg;10.95151;0;0;1.258836;125.8495;109.2249;359.9036;69.19743;0.9339097
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_194.jpg;15;0;0;1.254274;125.8688;109.2973;359.9254;70.39923;0.9662855
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_262.jpg;10.91619;0;0;1.245352;125.8946;109.3934;359.9506;71.68765;0.9619951
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_329.jpg;15;0;0;1.24133;125.9106;109.4656;359.9615;72.87576;0.9943063
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_400.jpg;15;0;0;1.23258;125.9293;109.5618;359.9742;74.51669;1.039308
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_461.jpg;15;0;0;1.225075;125.9417;109.634;359.9911;75.73723;1.060121
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_529.jpg;15;0;0;1.219603;125.9527;109.7059;0.001812495;76.95013;1.054106
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_600.jpg;15;0;0;1.214494;125.9644;109.8013;359.9905;78.56258;1.035261
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_672.jpg;10.72784;0;0;1.20741;125.973;109.8726;359.9792;79.50232;0.9929775
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_734.jpg;6.425922;0;0;1.205054;125.9827;109.9436;359.962;80.09787;0.9094179
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_803.jpg;2.68222;0;0;1.202188;125.9969;110.0376;359.9259;80.45695;0.7492616
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_868.jpg;0;0;0;1.197057;126.0085;110.1076;359.8924;80.50016;0.6017514
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_12_959.jpg;0;0;0;1.192627;126.0278;110.2238;359.8336;80.50346;0.3568772
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_006.jpg;0;0;0;1.185895;126.0355;110.2701;359.8105;80.50358;0.2628634
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_072.jpg;0;0;0;1.183176;126.047;110.3394;359.777;80.50365;0.1282973
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_144.jpg;0;0;0;1.179077;126.0622;110.4314;359.7362;80.50362;359.964
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_209.jpg;0;0;0;1.173584;126.0736;110.5002;359.7092;80.50352;359.8542
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_277.jpg;0;0;0;1.169457;126.0885;110.5919;359.6868;80.50752;359.7375
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_346.jpg;0;0;0;1.163859;126.0997;110.6606;359.6889;80.51176;359.6765
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_412.jpg;0;0;0;1.159271;126.111;110.7293;359.7011;80.51476;359.6332
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_481.jpg;0;0;0;1.155034;126.126;110.8206;359.7258;80.51707;359.5983
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_550.jpg;0;0;0;1.149564;126.1372;110.8889;359.7474;80.51864;359.588
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_617.jpg;0;0;0;1.145517;126.1523;110.9795;359.7735;80.51875;359.5881
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_683.jpg;0;0;0;1.140329;126.1635;111.0472;359.7932;80.51991;359.6017
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_755.jpg;0;0.1974267;0;1.136398;126.1747;111.1151;359.8207;80.51994;359.621
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_822.jpg;0;0.4069423;0;1.141359;126.1901;111.2077;359.9026;80.52022;359.6558
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_889.jpg;0;0.1973479;0;1.162776;126.2019;111.2782;359.9847;80.52038;359.6873
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_13_957.jpg;0;0;0;1.169095;126.2175;111.3718;0.07771719;80.52048;359.7346
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_023.jpg;0;0;0;1.16482;126.2291;111.4414;0.1260923;80.5205;359.7726
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_099.jpg;0;0;0;1.161069;126.2445;111.5334;0.1633771;80.52047;359.8251
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_164.jpg;0;0;0;1.15609;126.2559;111.6019;0.1725018;80.52042;359.8645
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_232.jpg;0;0;0;1.152365;126.2673;111.6698;0.1672419;80.52039;359.9032
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_300.jpg;0;0;0;1.14864;126.2823;111.7597;0.1410934;80.52034;359.9522
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_371.jpg;0;0;0;1.143665;126.2936;111.8267;0.1097748;80.52032;359.9864
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_443.jpg;0;0;0;1.139924;126.3084;111.9155;0.05642133;80.52033;0.02750723
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_501.jpg;0;0;0;1.134917;126.3195;111.9817;0.01041911;80.52036;0.05456496
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_569.jpg;0;0;0;1.131147;126.3306;112.0477;359.9615;80.52042;0.07808345
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_637.jpg;0;0;0;1.127364;126.3453;112.1352;359.8949;80.5205;0.103675
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_705.jpg;0;0;0;1.122302;126.3562;112.2006;359.8461;80.52058;0.1184721
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_772.jpg;0;0;0;1.118493;126.3673;112.266;359.8088;80.5173;0.1200809
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_841.jpg;0;0;0;1.11454;126.3819;112.353;359.7689;80.51549;0.1163136
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_908.jpg;0;0;0;1.109298;126.3929;112.4181;359.7458;80.51434;0.1082845
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_14_979.jpg;0;0;0;1.105468;126.4073;112.5047;359.7226;80.51395;0.09406058
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_046.jpg;4.256127;0;0;1.100348;126.4164;112.5696;359.7121;80.78421;0.1175251
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_128.jpg;8.300477;0;0;1.095221;126.4254;112.6563;359.7103;81.56808;0.1981028
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_182.jpg;13.05711;0;0;1.087332;126.4292;112.7212;359.7151;82.4879;0.3024327
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_253.jpg;15;0;0;1.078395;126.431;112.7859;359.7316;83.57346;0.4196057
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_320.jpg;15;0;0;1.070925;126.4313;112.8717;359.7668;85.05053;0.5730467
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_555.jpg;10.9857;0;0;1.063287;126.4286;113.1061;359.9026;88.10045;0.7996268
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_590.jpg;15;0;0;1.049516;126.4258;113.1481;359.9229;88.78959;0.8505754
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_641.jpg;15;0;0;1.043087;126.4205;113.2105;359.9536;89.86893;0.9192866
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_690.jpg;15;0;0;1.037807;126.4164;113.2519;359.9716;90.58905;0.961233
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_740.jpg;15;0;0;1.034472;126.4091;113.3135;359.9942;91.66583;1.018495
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_797.jpg;11.99255;0;0;1.029481;126.4045;113.3545;0.006278165;92.26993;1.030751
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_866.jpg;8.844842;0;0;1.028315;126.3959;113.4358;0.001297798;93.16397;1.008597
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_15_935.jpg;4.523048;0;0;1.025188;126.3904;113.4966;359.9893;93.54193;0.9454505
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_002.jpg;0.3665292;0;0;1.022493;126.3851;113.5773;359.9597;93.62994;0.7991961
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_069.jpg;0;0;0;1.017625;126.3812;113.6376;359.9326;93.63586;0.6778421
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_141.jpg;0;0;0;1.014242;126.3761;113.7177;359.8936;93.63651;0.5118341
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_205.jpg;0;0.2129591;0;1.009741;126.3722;113.7781;359.8795;93.66257;0.3879786
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_273.jpg;0;0.4050051;0;1.013922;126.3682;113.8396;359.8903;93.59927;0.2675158
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_343.jpg;4.045113;0.2027495;0;1.031807;126.3605;113.9226;359.9312;93.96896;0.166668
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_410.jpg;0;0;0;1.036195;126.3558;113.9854;359.9719;94.02124;0.06662086
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_479.jpg;-4.101764;0;0;1.037589;126.3522;114.0686;0.00524625;93.66757;359.891
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_547.jpg;0;0;0;1.031106;126.3483;114.1304;0.01805021;93.61957;359.8035
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_615.jpg;0;0;0;1.027988;126.3443;114.1918;0.02150357;93.617;359.7298
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_684.jpg;0;0;0;1.024531;126.339;114.2732;0.01344171;93.61661;359.6505
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_752.jpg;0;0;0;1.019939;126.335;114.3339;-0.0006092567;93.61636;359.6052
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_821.jpg;0;0;0;1.016511;126.3297;114.4145;359.9827;93.61911;359.5736
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_889.jpg;0;0;0;1.01182;126.3257;114.4748;359.9711;93.62149;359.5675
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_16_958.jpg;0;0;0;1.008379;126.3205;114.5547;359.9531;93.62326;359.5759
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_026.jpg;0;0;0;1.003806;126.3166;114.6144;359.9379;93.6239;359.5931
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_098.jpg;0;0;0;1.000397;126.3128;114.6739;359.9214;93.62427;359.6183
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_166.jpg;0;0;0;0.997034;126.3077;114.7529;359.8971;93.62451;359.6613
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_236.jpg;0;0;0;0.9925671;126.3027;114.8314;359.8711;93.62469;359.712
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_306.jpg;0;0.2244938;0;0.9881017;126.2989;114.891;359.8699;93.61993;359.753
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_369.jpg;0;0.4324232;0;0.9956568;126.2951;114.9512;359.8852;93.62167;359.7953
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_439.jpg;0;0.2423735;0;1.007524;126.2899;115.0335;359.9514;93.65317;359.8522
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_506.jpg;0;0.0340623;0;1.020588;126.286;115.0959;0.0126126;93.61896;359.8945
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_576.jpg;0;0;0;1.024444;126.2808;115.1785;0.07142434;93.62439;359.9475
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_645.jpg;0;0;0;1.019268;126.2769;115.2398;0.0989357;93.62451;359.9844
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_713.jpg;-4.092404;0;0;1.015959;126.2748;115.3008;0.1108531;93.37354;359.9818
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_784.jpg;-0.004261136;0;0;1.011783;126.2703;115.3813;0.1082125;93.32724;0.01647987
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_852.jpg;4.151987;0;0;1.007174;126.2652;115.4411;0.09226041;93.57773;0.07733059
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_920.jpg;0;0;0;1.002594;126.2601;115.5203;0.05836653;93.62341;0.110107
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_17_991.jpg;4.041812;0;0;0.9982412;126.2548;115.5792;0.02433116;93.86572;0.1635178
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_057.jpg;8.299639;0;0;0.9937658;126.245;115.6568;359.9725;94.58618;0.2780218
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_136.jpg;12.27899;0;0;0.9866322;126.2322;115.7335;359.9361;95.65634;0.4143498
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_200.jpg;15;0;0;0.9775558;126.2206;115.7903;359.9157;96.63864;0.5312883
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_267.jpg;15;0;0;0.9698786;126.208;115.8468;359.9112;97.64178;0.6312
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_337.jpg;15;0;0;0.9646562;126.1897;115.9213;359.914;98.98062;0.751819
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_405.jpg;15;0;0;0.9578195;126.1748;115.9766;359.9206;99.98349;0.8313432
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_475.jpg;15;0;0;0.9527677;126.159;116.0314;359.9344;100.9802;0.8931799
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_541.jpg;15;0;0;0.9480408;126.1366;116.1036;359.9519;102.3055;0.9611272
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_607.jpg;15;0;0;0.9418253;126.1188;116.157;359.9627;103.2959;1.001125
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_677.jpg;15;0;0;0.9372373;126.0938;116.2273;359.9779;104.6053;1.032636
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_747.jpg;10.8853;0;0;0.9315686;126.0755;116.28;359.9917;105.3594;1.009249
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_812.jpg;6.663341;0;0;0.9297756;126.0581;116.3328;-0.004344801;105.8471;0.9490036
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_884.jpg;2.744881;0;0;0.927661;126.0364;116.4032;359.9865;106.133;0.8151165
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_18_950.jpg;0;0.2135428;0;0.9237912;126.0208;116.457;-0.005264115;106.1711;0.6860906
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_020.jpg;0;0.4135878;0;0.9366556;125.9994;116.5304;0.0421072;106.2659;0.5098395
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_087.jpg;0;0.2035746;0;0.9499509;125.9831;116.5862;0.09238087;106.3647;0.3809718
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_156.jpg;0;0.001369476;0;0.9614842;125.9668;116.6415;0.1225187;106.3911;0.2579377
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_226.jpg;0;0;0;0.9480686;125.9449;116.7153;0.1593696;106.3944;0.1041988
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_301.jpg;0;0;0;0.9533484;125.9232;116.7884;0.1704515;106.3944;359.9649
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_367.jpg;0;0;0;0.9491661;125.9071;116.8427;0.1639397;106.3943;359.8719
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_438.jpg;0;0;0;0.9460232;125.8911;116.8967;0.146571;106.3942;359.7899
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_505.jpg;0;0;0;0.9428769;125.8699;116.9682;0.1096675;106.3939;359.6986
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_573.jpg;0;0;0;0.9386796;125.8541;117.0215;0.0741142;106.3937;359.6443
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_640.jpg;0;0;0;0.9355319;125.8332;117.092;0.01508451;106.3947;359.5948
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_707.jpg;0;0;0;0.9313796;125.8175;117.1448;359.9724;106.3961;359.5749
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_777.jpg;0;0;0;0.9281444;125.8018;117.1974;359.9386;106.3991;359.5734
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_846.jpg;0;0.2062372;0;0.9249374;125.7806;117.269;359.9308;106.401;359.585
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_915.jpg;0;0.4141211;0;0.9376173;125.7643;117.3241;359.9596;106.4321;359.6025
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_19_985.jpg;0;0.6197549;0;0.9517235;125.7418;117.4002;0.05437659;106.4947;359.6363
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_052.jpg;0;0.8265131;0;0.9869308;125.7238;117.4604;0.185051;106.5068;359.6787
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_123.jpg;0;1;0;1.017853;125.6982;117.5461;0.4414818;106.5168;359.7613
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_191.jpg;4.19849;0.7900755;0;1.083295;125.676;117.6131;0.6710259;106.8035;359.8751
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_260.jpg;0.08005098;0.5841535;0;1.121606;125.6475;117.7054;0.9672045;106.8869;-0.003583478
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_329.jpg;0;0.3781663;0;1.155378;125.6268;117.7755;1.142937;106.8772;0.03139329
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_402.jpg;0;0.1690719;0;1.172135;125.6001;117.8677;1.243621;106.8632;0.0168033
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_469.jpg;4.105754;0;0;1.18134;125.5786;117.9341;1.18484;107.1277;0.01040185
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_541.jpg;0.096948;0;0;1.179211;125.5513;118.0217;1.047114;107.1976;-0.001061791
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_609.jpg;0;0;0;1.174558;125.531;118.0866;0.9157887;107.2046;-0.003176777
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_683.jpg;0;0;0;1.171068;125.5044;118.1726;0.7175315;107.2059;359.9855
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_750.jpg;0;0;0;1.166326;125.4845;118.2365;0.5547861;107.2059;359.9766
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_817.jpg;4.162874;0;0;1.162681;125.4559;118.3205;0.3258788;107.5772;0.01863413
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_883.jpg;8.212691;0;0;1.156517;125.4324;118.3823;0.1506514;108.1515;0.09573569
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_20_952.jpg;12.12684;0;0;1.150317;125.4068;118.4428;359.9753;109.0152;0.2201416
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_016.jpg;15;0;0;1.142559;125.3793;118.5022;359.8158;110.0893;0.3696278
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_082.jpg;15;0;0;1.134168;125.3409;118.5812;359.6749;111.5636;0.5404487
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_150.jpg;15;0;0;1.124899;125.3105;118.6398;359.6082;112.6813;0.6610984
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_219.jpg;15;0;0;1.118092;125.2684;118.7177;359.5928;114.1523;0.7739978
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_285.jpg;15;0;0;1.109885;125.2354;118.7764;359.6657;115.2486;0.7965868
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_352.jpg;15;0;0;1.102692;125.2007;118.834;359.76;116.3839;0.8172106
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_420.jpg;15;0;0;1.096465;125.1525;118.9089;359.8718;117.9172;0.8548872
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_488.jpg;15;0;0;1.089939;125.1154;118.9636;359.9388;119.0603;0.8875114
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_562.jpg;10.91092;0;0;1.085114;125.0667;119.0364;0.008665963;120.2234;0.8825181
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_629.jpg;6.520875;0;0;1.082007;125.0312;119.091;0.03760194;120.778;0.8312693
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_33_21_701.jpg;2.421303;0;0;1.079677;124.9855;119.1642;0.05520791;121.0827;0.7092676
